task_id,employee_id,department_x,task_category,priority,assigned_date,deadline,completion_date,completed,deadline_met,hours_estimated,hours_actual,efficiency_score,satisfaction_rating,name,department_y,role,join_date,years_experience,manager_id,location
TASK00134,EMP0045,Finance,Meeting,High,2025-12-28,2025-12-31,2026-01-03,True,False,12,13.1,93.0,5.0,Brianna Vega,Finance,Accountant,2023-10-15,4.0,EMP0016,Hyderabad
TASK00135,EMP0093,HR,Bug Fix,Medium,2025-06-18,2025-07-02,2025-07-07,True,False,38,36.1,77.6,3.0,Terri Grimes,HR,HR Coordinator,2025-11-19,10.8,EMP0001,Remote
TASK00136,EMP0028,Support,Meeting,Medium,2026-03-24,2026-03-26,,False,False,39,0.0,0.0,,Michelle Goodwin,Support,Customer Success,2021-09-04,11.4,EMP0011,Bangalore
TASK00137,EMP0153,Support,Documentation,High,2025-10-20,2025-11-01,2025-10-30,True,True,40,48.5,89.2,1.0,James Johnson,Support,Customer Success,2022-11-28,7.6,EMP0001,Bangalore
TASK00138,EMP0124,Engineering,Documentation,Medium,2025-10-07,2025-10-10,2025-10-14,True,False,11,19.1,86.3,1.0,Donna Gutierrez,Engineering,Senior Dev,2022-10-16,5.4,EMP0013,Mumbai
TASK00139,EMP0088,Support,Code Review,Medium,2025-09-08,2025-09-20,2025-09-18,True,True,30,29.1,82.4,4.0,Nicole Taylor,Support,Customer Success,2022-01-16,6.3,EMP0018,Delhi
TASK00140,EMP0051,Finance,Training,Medium,2025-05-08,2025-05-15,2025-05-20,True,False,5,7.8,83.7,2.0,Lisa Sutton,Finance,Analyst,2022-05-10,1.2,EMP0018,Bangalore
TASK00141,EMP0004,Sales,Report,Medium,2026-01-18,2026-01-29,2026-02-02,True,False,22,42.6,84.5,5.0,Garrett Lynch,Sales,Sales Lead,2025-01-08,9.2,EMP0018,Mumbai
TASK00142,EMP0078,Engineering,Documentation,Medium,2025-12-21,2025-12-27,2025-12-29,True,False,32,25.2,79.9,3.0,Angela Stone,Engineering,Senior Dev,2024-09-17,8.9,EMP0005,Hyderabad
TASK00143,EMP0160,Sales,Meeting,Medium,2026-02-16,2026-02-20,,False,False,21,0.0,0.0,,Angela Benton,Sales,Sales Lead,2023-03-07,7.5,EMP0019,Remote
TASK00144,EMP0148,Finance,Meeting,High,2025-10-05,2025-10-17,2025-10-20,True,False,32,32.7,77.0,3.0,John Johnson,Finance,Finance Manager,2023-12-08,6.0,EMP0001,Hyderabad
TASK00145,EMP0011,Finance,Code Review,Low,2025-09-08,2025-09-19,2025-09-23,True,False,24,46.4,71.9,3.0,Brenda Walter,Finance,Accountant,2025-01-27,12.5,EMP0020,Delhi
TASK00146,EMP0197,Support,Documentation,Low,2026-02-10,2026-02-22,2026-02-27,True,False,18,29.2,71.9,2.0,Julie Snow,Support,Support Lead,2025-07-03,2.3,EMP0020,Mumbai
TASK00147,EMP0185,Engineering,Code Review,High,2025-11-21,2025-11-26,,False,False,19,0.0,0.0,,Mrs. Toni Webb,Engineering,Junior Dev,2021-05-01,3.8,EMP0019,Remote
TASK00148,EMP0193,Marketing,Training,Low,2026-03-28,2026-04-09,2026-04-10,True,False,5,7.5,82.9,2.0,Patricia Graves,Marketing,Marketing Manager,2026-01-07,12.5,EMP0001,Remote
TASK00149,EMP0107,Support,Code Review,Medium,2025-05-01,2025-05-02,2025-05-05,True,False,32,20.8,98.9,1.0,Lisa Shepard,Support,Customer Success,2024-05-01,6.1,EMP0013,Mumbai
TASK00150,EMP0070,Support,Meeting,Critical,2026-03-11,2026-03-14,2026-03-19,True,False,32,47.2,84.5,3.0,Travis Webb,Support,Support Agent,2025-04-03,14.1,EMP0005,Delhi
TASK00151,EMP0012,Finance,Documentation,Low,2026-03-05,2026-03-06,,False,False,7,0.0,0.0,,Leslie Ramos,Finance,Analyst,2022-07-08,10.7,EMP0002,Mumbai
TASK00152,EMP0165,Engineering,Code Review,Medium,2025-07-18,2025-07-30,,False,False,4,0.0,0.0,,Joshua Mills,Engineering,Tech Lead,2025-12-13,4.6,EMP0016,Hyderabad
TASK00153,EMP0177,HR,Code Review,Medium,2026-04-01,2026-04-15,2026-04-13,True,True,27,45.4,75.7,3.0,Douglas Yates,HR,Recruiter,2023-01-07,4.6,EMP0015,Bangalore
TASK00154,EMP0076,Sales,Training,High,2026-01-23,2026-01-24,2026-01-24,True,True,23,21.3,89.6,5.0,Brianna Black,Sales,Sales Lead,2024-03-04,6.9,EMP0014,Remote
TASK00155,EMP0034,HR,Feature Dev,Medium,2025-10-17,2025-10-20,2025-10-25,True,False,19,15.0,89.9,3.0,Jeffery Griffith,HR,HR Coordinator,2023-08-25,1.3,EMP0019,Bangalore
TASK00156,EMP0091,HR,Meeting,Low,2025-07-23,2025-07-31,2025-07-31,True,True,2,3.2,70.0,5.0,Heather Wright,HR,Recruiter,2022-09-23,11.9,EMP0014,Remote
TASK00157,EMP0112,HR,Feature Dev,Medium,2025-05-12,2025-05-16,2025-05-20,True,False,29,36.9,85.7,4.0,Dominique Perez,HR,HR Manager,2023-01-31,9.4,EMP0017,Hyderabad
TASK00158,EMP0041,Finance,Testing,Medium,2025-05-29,2025-06-01,,False,False,32,0.0,0.0,,James Walters,Finance,Finance Manager,2025-01-15,3.8,EMP0008,Bangalore
TASK00159,EMP0100,HR,Testing,Critical,2026-01-31,2026-02-01,2026-02-02,True,False,30,48.9,89.8,3.0,Anne Williams,HR,HR Manager,2022-05-31,3.5,EMP0019,Remote
TASK00160,EMP0055,Marketing,Feature Dev,Medium,2026-03-14,2026-03-24,2026-03-27,True,False,17,10.1,100.0,4.0,Pamela Powell,Marketing,Marketing Manager,2025-02-16,14.4,EMP0018,Hyderabad
TASK00161,EMP0119,Marketing,Meeting,Medium,2025-08-28,2025-09-04,2025-09-06,True,False,9,13.1,85.6,3.0,William Campbell,Marketing,SEO Specialist,2023-12-09,8.4,EMP0014,Bangalore
TASK00162,EMP0101,Support,Code Review,Medium,2025-10-28,2025-11-01,,False,False,32,0.0,0.0,,Nicholas Keller,Support,Support Lead,2024-09-21,7.2,EMP0015,Mumbai
TASK00163,EMP0180,Sales,Documentation,Medium,2025-11-27,2025-12-07,2025-12-12,True,False,36,61.3,82.7,2.0,Daniel Ryan,Sales,Sales Rep,2022-06-28,1.4,EMP0010,Remote
TASK00164,EMP0085,Engineering,Training,Medium,2025-07-28,2025-08-07,,False,False,7,0.0,0.0,,Natalie Rice,Engineering,Senior Dev,2025-09-12,3.7,EMP0015,Delhi
TASK00165,EMP0029,HR,Training,Medium,2025-05-24,2025-06-05,2025-06-04,True,True,5,8.7,85.8,2.0,Daniel Lewis,HR,HR Manager,2023-12-07,2.8,EMP0001,Delhi
TASK00166,EMP0136,Finance,Report,Medium,2026-03-29,2026-04-01,2026-04-06,True,False,9,13.7,79.9,1.0,Elizabeth Smith,Finance,Finance Manager,2021-07-29,14.5,EMP0004,Mumbai
TASK00167,EMP0195,Finance,Report,High,2025-05-14,2025-05-22,2025-05-27,True,False,10,12.7,74.5,5.0,Andrea Davidson,Finance,Accountant,2023-12-10,9.6,EMP0002,Mumbai
TASK00168,EMP0116,Support,Bug Fix,Low,2026-04-03,2026-04-11,2026-04-13,True,False,3,3.3,72.6,2.0,Colleen Olsen,Support,Support Lead,2024-05-31,3.9,EMP0011,Delhi
TASK00169,EMP0100,HR,Feature Dev,Medium,2025-05-15,2025-05-16,2025-05-16,True,True,36,71.7,83.6,4.0,Anne Williams,HR,HR Manager,2022-05-31,3.5,EMP0019,Remote
TASK00170,EMP0099,Finance,Client Call,Low,2025-06-01,2025-06-08,2025-06-08,True,True,28,29.7,81.8,4.0,Lisa Mcfarland,Finance,Finance Manager,2023-05-08,4.9,EMP0018,Bangalore
TASK00171,EMP0096,HR,Training,High,2025-09-26,2025-10-03,2025-10-03,True,True,24,16.3,78.3,4.0,Rachael Li,HR,Recruiter,2026-01-31,12.8,EMP0010,Remote
TASK00172,EMP0029,HR,Bug Fix,Medium,2026-03-11,2026-03-23,,False,False,2,0.0,0.0,,Daniel Lewis,HR,HR Manager,2023-12-07,2.8,EMP0001,Delhi
TASK00173,EMP0049,Sales,Documentation,Critical,2026-01-05,2026-01-13,2026-01-17,True,False,36,38.5,87.1,2.0,Todd Adams,Sales,Sales Rep,2022-10-12,8.3,EMP0005,Hyderabad
TASK00174,EMP0094,Finance,Client Call,Medium,2026-03-03,2026-03-06,2026-03-05,True,True,4,6.9,83.9,5.0,Anthony Nelson,Finance,Finance Manager,2025-10-25,10.9,EMP0007,Delhi
TASK00175,EMP0198,Support,Report,High,2025-08-31,2025-09-01,2025-09-01,True,True,8,11.1,95.6,5.0,Jennifer Moody,Support,Support Agent,2026-04-13,5.0,EMP0001,Remote
TASK00176,EMP0010,Finance,Training,Medium,2025-09-17,2025-10-01,2025-09-29,True,True,27,31.3,97.1,2.0,Kelsey Monroe,Finance,Analyst,2021-09-09,14.6,EMP0013,Bangalore
TASK00177,EMP0115,Marketing,Testing,High,2026-03-19,2026-04-01,2026-04-03,True,False,16,27.6,63.8,5.0,Jessica Moore,Marketing,Marketing Manager,2022-03-28,4.0,EMP0015,Bangalore
TASK00178,EMP0073,Support,Training,Medium,2025-09-25,2025-10-06,2025-10-07,True,False,21,38.1,87.0,2.0,Courtney Reyes,Support,Customer Success,2023-02-03,12.9,EMP0017,Hyderabad
TASK00179,EMP0052,Engineering,Bug Fix,Medium,2025-12-27,2026-01-01,2026-01-01,True,True,29,38.7,74.7,3.0,Patrick Mercer,Engineering,Junior Dev,2021-08-27,2.9,EMP0016,Hyderabad
TASK00180,EMP0177,HR,Meeting,Critical,2025-09-28,2025-10-09,2025-10-12,True,False,28,31.1,85.2,4.0,Douglas Yates,HR,Recruiter,2023-01-07,4.6,EMP0015,Bangalore
TASK00181,EMP0046,Sales,Code Review,Low,2025-05-25,2025-06-03,2025-06-04,True,False,21,37.5,100.0,4.0,Andrew Reed Jr.,Sales,Sales Rep,2022-04-27,1.9,EMP0014,Delhi
TASK00182,EMP0109,Sales,Client Call,Critical,2026-02-02,2026-02-11,2026-02-15,True,False,37,47.9,86.0,2.0,Scott Ewing,Sales,Sales Rep,2022-04-09,12.2,EMP0017,Hyderabad
TASK00183,EMP0078,Engineering,Documentation,Low,2026-02-21,2026-02-27,2026-03-04,True,False,25,16.0,72.3,1.0,Angela Stone,Engineering,Senior Dev,2024-09-17,8.9,EMP0005,Hyderabad
TASK00184,EMP0143,Marketing,Training,Low,2026-03-05,2026-03-16,2026-03-14,True,True,6,4.7,78.5,2.0,Kevin Baker,Marketing,Content Writer,2022-07-02,6.8,EMP0012,Hyderabad
TASK00185,EMP0193,Marketing,Bug Fix,Medium,2025-09-04,2025-09-18,,False,False,21,0.0,0.0,,Patricia Graves,Marketing,Marketing Manager,2026-01-07,12.5,EMP0001,Remote
TASK00186,EMP0016,Finance,Report,Low,2025-04-23,2025-04-27,,False,False,9,0.0,0.0,,Eric Scott,Finance,Finance Manager,2021-11-07,3.0,EMP0008,Mumbai
TASK00187,EMP0174,HR,Training,Critical,2026-03-14,2026-03-26,2026-03-27,True,False,27,50.6,66.6,3.0,Richard Henry,HR,Recruiter,2023-03-29,1.7,EMP0008,Mumbai
TASK00188,EMP0161,Finance,Training,High,2025-04-30,2025-05-07,2025-05-10,True,False,21,18.7,92.5,4.0,Jessica Scott,Finance,Accountant,2021-09-12,14.7,EMP0007,Delhi
TASK00189,EMP0151,Engineering,Testing,Medium,2026-01-25,2026-02-07,,False,False,32,0.0,0.0,,Tony Allen,Engineering,Tech Lead,2025-03-10,14.2,EMP0003,Mumbai
TASK00190,EMP0057,Support,Code Review,Critical,2026-04-06,2026-04-12,2026-04-10,True,True,38,68.3,94.1,1.0,Scott Harper,Support,Customer Success,2023-04-07,1.4,EMP0011,Bangalore
TASK00191,EMP0092,Finance,Testing,Low,2025-12-19,2025-12-29,2026-01-02,True,False,20,14.6,74.7,2.0,Bryce Valentine,Finance,Analyst,2021-09-30,6.1,EMP0019,Mumbai
TASK00192,EMP0106,Engineering,Report,Medium,2025-10-02,2025-10-16,2025-10-19,True,False,18,29.6,81.0,4.0,Jennifer Young,Engineering,Senior Dev,2024-12-07,6.5,EMP0019,Mumbai
TASK00193,EMP0106,Engineering,Report,Medium,2025-10-26,2025-11-07,2025-11-07,True,True,10,15.8,85.4,2.0,Jennifer Young,Engineering,Senior Dev,2024-12-07,6.5,EMP0019,Mumbai
TASK00194,EMP0025,Support,Training,Critical,2026-04-09,2026-04-18,,False,False,5,0.0,0.0,,Shannon Orozco,Support,Support Agent,2022-02-25,12.0,EMP0014,Remote
TASK00195,EMP0029,HR,Documentation,Low,2026-01-25,2026-02-08,2026-02-06,True,True,2,2.2,78.5,1.0,Daniel Lewis,HR,HR Manager,2023-12-07,2.8,EMP0001,Delhi
TASK00196,EMP0110,Engineering,Report,High,2025-08-07,2025-08-08,2025-08-13,True,False,25,14.8,79.4,4.0,Mary Richards,Engineering,Tech Lead,2026-04-14,4.1,EMP0004,Hyderabad
TASK00197,EMP0109,Sales,Meeting,Low,2026-04-14,2026-04-23,2026-04-21,True,True,3,3.9,81.0,5.0,Scott Ewing,Sales,Sales Rep,2022-04-09,12.2,EMP0017,Hyderabad
TASK00198,EMP0073,Support,Feature Dev,Critical,2025-10-25,2025-10-26,2025-10-30,True,False,13,8.6,71.0,5.0,Courtney Reyes,Support,Customer Success,2023-02-03,12.9,EMP0017,Hyderabad
TASK00199,EMP0127,Support,Client Call,Low,2026-04-08,2026-04-12,2026-04-14,True,False,24,21.6,85.1,1.0,Timothy Stewart,Support,Support Lead,2022-10-07,2.5,EMP0015,Mumbai
TASK00200,EMP0196,HR,Feature Dev,Medium,2025-12-30,2026-01-06,2026-01-07,True,False,16,15.2,87.0,1.0,Lisa Martinez,HR,Recruiter,2022-06-20,2.4,EMP0010,Hyderabad
TASK00201,EMP0176,Support,Code Review,Low,2026-01-07,2026-01-14,2026-01-19,True,False,5,7.3,72.6,1.0,William Fox,Support,Customer Success,2024-04-15,7.3,EMP0002,Mumbai
TASK00202,EMP0042,Engineering,Feature Dev,Medium,2025-09-25,2025-10-02,2025-10-05,True,False,38,74.7,81.1,5.0,Elizabeth Hayes,Engineering,Tech Lead,2024-12-22,9.7,EMP0008,Bangalore
TASK00203,EMP0122,Marketing,Feature Dev,Critical,2025-06-21,2025-06-25,2025-06-30,True,False,19,10.8,78.4,3.0,Erin Dixon,Marketing,SEO Specialist,2026-04-01,8.3,EMP0018,Remote
TASK00204,EMP0071,Engineering,Documentation,High,2026-02-17,2026-02-27,2026-02-27,True,True,22,11.5,81.0,5.0,Elizabeth Decker,Engineering,Junior Dev,2025-10-02,11.3,EMP0005,Delhi
TASK00205,EMP0043,Engineering,Documentation,Low,2025-09-05,2025-09-19,2025-09-23,True,False,6,5.7,93.1,5.0,Melinda Zuniga,Engineering,Senior Dev,2023-04-19,1.5,EMP0008,Delhi
TASK00206,EMP0012,Finance,Code Review,High,2026-02-21,2026-02-28,2026-03-03,True,False,26,42.5,82.9,1.0,Leslie Ramos,Finance,Analyst,2022-07-08,10.7,EMP0002,Mumbai
TASK00207,EMP0049,Sales,Testing,Medium,2025-05-08,2025-05-14,2025-05-18,True,False,16,28.1,74.7,5.0,Todd Adams,Sales,Sales Rep,2022-10-12,8.3,EMP0005,Hyderabad
TASK00208,EMP0099,Finance,Report,High,2025-07-12,2025-07-22,2025-07-25,True,False,3,4.4,89.8,4.0,Lisa Mcfarland,Finance,Finance Manager,2023-05-08,4.9,EMP0018,Bangalore
TASK00209,EMP0084,HR,Code Review,Low,2025-11-20,2025-11-29,,False,False,29,0.0,0.0,,Rachel Huang,HR,HR Coordinator,2025-07-18,11.9,EMP0004,Hyderabad
TASK00210,EMP0013,HR,Feature Dev,Medium,2025-07-24,2025-08-04,2025-08-06,True,False,17,26.7,91.4,3.0,James Walker,HR,HR Coordinator,2022-03-19,12.9,EMP0004,Hyderabad
TASK00211,EMP0139,Finance,Feature Dev,Low,2025-05-22,2025-06-03,2025-06-03,True,True,26,25.4,79.6,1.0,Peter Ware,Finance,Finance Manager,2023-08-18,12.5,EMP0008,Bangalore
TASK00212,EMP0080,Sales,Code Review,Low,2025-10-06,2025-10-11,2025-10-13,True,False,8,5.6,88.4,4.0,Leslie Harris,Sales,Sales Lead,2024-02-29,4.1,EMP0004,Delhi
TASK00213,EMP0150,HR,Training,Medium,2026-03-25,2026-04-03,2026-04-02,True,True,3,1.9,74.7,1.0,Richard Kim,HR,HR Manager,2025-11-04,13.3,EMP0009,Remote
TASK00214,EMP0112,HR,Client Call,Medium,2025-05-30,2025-06-12,2025-06-16,True,False,2,1.9,88.6,1.0,Dominique Perez,HR,HR Manager,2023-01-31,9.4,EMP0017,Hyderabad
TASK00215,EMP0099,Finance,Training,High,2025-12-01,2025-12-10,,False,False,17,0.0,0.0,,Lisa Mcfarland,Finance,Finance Manager,2023-05-08,4.9,EMP0018,Bangalore
TASK00216,EMP0064,Sales,Code Review,Low,2026-03-22,2026-03-29,2026-03-31,True,False,21,19.0,83.6,1.0,William Smith,Sales,Account Manager,2025-01-05,6.2,EMP0010,Hyderabad
TASK00217,EMP0017,Marketing,Documentation,Low,2025-12-01,2025-12-06,2025-12-11,True,False,6,6.3,80.3,4.0,Allison Moore,Marketing,SEO Specialist,2021-09-30,4.4,EMP0018,Mumbai
TASK00218,EMP0180,Sales,Client Call,Medium,2026-01-14,2026-01-18,2026-01-18,True,True,21,10.7,73.7,3.0,Daniel Ryan,Sales,Sales Rep,2022-06-28,1.4,EMP0010,Remote
TASK00219,EMP0191,Support,Code Review,High,2025-09-08,2025-09-15,2025-09-18,True,False,30,30.1,69.6,3.0,Tamara Ramirez,Support,Support Lead,2021-06-04,12.3,EMP0018,Bangalore
TASK00220,EMP0047,Marketing,Testing,Medium,2025-07-08,2025-07-20,2025-07-23,True,False,13,25.3,69.4,3.0,Christopher Conley,Marketing,SEO Specialist,2022-11-08,7.3,EMP0002,Bangalore
TASK00221,EMP0072,HR,Client Call,High,2026-03-23,2026-04-03,2026-04-04,True,False,22,23.4,77.6,3.0,Norman Johnson,HR,Recruiter,2022-01-08,3.6,EMP0011,Mumbai
TASK00222,EMP0111,Sales,Report,Low,2025-11-18,2025-11-28,2025-11-28,True,True,37,20.0,100.0,2.0,Alex Carter,Sales,Account Manager,2026-04-03,10.2,EMP0018,Remote
TASK00223,EMP0135,Sales,Code Review,Medium,2026-02-14,2026-02-19,2026-02-18,True,True,28,42.3,78.1,3.0,Jack Clark,Sales,Account Manager,2022-02-08,10.6,EMP0012,Mumbai
TASK00224,EMP0044,Support,Report,Low,2025-11-09,2025-11-20,2025-11-24,True,False,26,15.9,87.9,5.0,Debbie Gordon,Support,Support Lead,2025-03-03,3.6,EMP0005,Remote
TASK00225,EMP0062,Finance,Training,Medium,2025-04-16,2025-04-25,,False,False,28,0.0,0.0,,Gloria Rodriguez,Finance,Analyst,2024-03-03,6.6,EMP0019,Remote
TASK00226,EMP0040,Engineering,Testing,Low,2026-02-07,2026-02-13,2026-02-12,True,True,8,13.2,84.3,2.0,Andrea Kennedy,Engineering,Junior Dev,2025-03-30,3.8,EMP0011,Bangalore
TASK00227,EMP0014,HR,Client Call,Medium,2025-11-14,2025-11-15,2025-11-19,True,False,23,44.8,88.1,1.0,Kathryn Perez,HR,HR Manager,2023-11-12,9.7,EMP0012,Mumbai
TASK00228,EMP0076,Sales,Report,Low,2025-11-13,2025-11-18,2025-11-19,True,False,30,31.8,99.4,5.0,Brianna Black,Sales,Sales Lead,2024-03-04,6.9,EMP0014,Remote
TASK00229,EMP0047,Marketing,Client Call,Medium,2025-08-30,2025-09-02,2025-08-31,True,True,32,21.0,78.4,1.0,Christopher Conley,Marketing,SEO Specialist,2022-11-08,7.3,EMP0002,Bangalore
TASK00230,EMP0148,Finance,Documentation,Low,2025-12-04,2025-12-16,2025-12-18,True,False,23,27.2,60.7,5.0,John Johnson,Finance,Finance Manager,2023-12-08,6.0,EMP0001,Hyderabad
TASK00231,EMP0103,HR,Bug Fix,Medium,2025-11-20,2025-11-28,2025-12-03,True,False,22,13.2,85.8,1.0,Courtney Nguyen,HR,Recruiter,2022-10-17,10.1,EMP0020,Delhi
TASK00232,EMP0048,Engineering,Training,Low,2025-07-07,2025-07-13,2025-07-13,True,True,17,21.7,95.5,2.0,John Martin,Engineering,Senior Dev,2022-11-09,11.1,EMP0004,Mumbai
TASK00233,EMP0129,HR,Client Call,Medium,2025-10-05,2025-10-12,,False,False,16,0.0,0.0,,Shane Barnes,HR,HR Manager,2022-12-09,11.5,EMP0013,Delhi
TASK00234,EMP0078,Engineering,Documentation,Medium,2025-07-06,2025-07-09,2025-07-13,True,False,27,14.7,95.2,4.0,Angela Stone,Engineering,Senior Dev,2024-09-17,8.9,EMP0005,Hyderabad
TASK00235,EMP0080,Sales,Feature Dev,Medium,2025-12-26,2026-01-02,2026-01-03,True,False,15,13.8,100.0,5.0,Leslie Harris,Sales,Sales Lead,2024-02-29,4.1,EMP0004,Delhi
TASK00236,EMP0066,Engineering,Feature Dev,Low,2025-09-13,2025-09-27,2025-09-30,True,False,22,17.5,81.7,3.0,Miguel Jimenez,Engineering,Junior Dev,2025-01-20,8.3,EMP0017,Delhi
TASK00237,EMP0064,Sales,Client Call,Medium,2025-08-10,2025-08-18,2025-08-21,True,False,40,43.3,77.7,5.0,William Smith,Sales,Account Manager,2025-01-05,6.2,EMP0010,Hyderabad
TASK00238,EMP0184,Engineering,Meeting,Low,2025-06-09,2025-06-15,,False,False,13,0.0,0.0,,Steven Barton,Engineering,Senior Dev,2022-12-06,11.2,EMP0020,Delhi
TASK00239,EMP0050,Sales,Meeting,Critical,2025-09-13,2025-09-23,2025-09-23,True,True,22,14.9,93.7,1.0,Jennifer Lee,Sales,Account Manager,2025-03-31,7.2,EMP0003,Hyderabad
TASK00240,EMP0055,Marketing,Client Call,Low,2025-09-27,2025-10-09,2025-10-13,True,False,28,39.0,61.5,4.0,Pamela Powell,Marketing,Marketing Manager,2025-02-16,14.4,EMP0018,Hyderabad
TASK00241,EMP0117,Finance,Meeting,Low,2025-05-10,2025-05-21,2025-05-21,True,True,37,27.8,92.7,2.0,Gregory Christensen,Finance,Analyst,2022-01-23,2.5,EMP0008,Hyderabad
TASK00242,EMP0060,Finance,Report,Low,2026-01-23,2026-02-06,2026-02-04,True,True,24,46.3,81.8,2.0,Phillip Cummings,Finance,Analyst,2025-05-31,10.3,EMP0008,Hyderabad
TASK00243,EMP0052,Engineering,Report,Low,2026-01-05,2026-01-12,,False,False,34,0.0,0.0,,Patrick Mercer,Engineering,Junior Dev,2021-08-27,2.9,EMP0016,Hyderabad
TASK00244,EMP0012,Finance,Bug Fix,Medium,2026-01-05,2026-01-13,2026-01-18,True,False,33,24.8,80.6,2.0,Leslie Ramos,Finance,Analyst,2022-07-08,10.7,EMP0002,Mumbai
TASK00245,EMP0165,Engineering,Report,Low,2025-08-22,2025-08-27,2025-08-29,True,False,12,20.1,48.2,5.0,Joshua Mills,Engineering,Tech Lead,2025-12-13,4.6,EMP0016,Hyderabad
TASK00246,EMP0098,Finance,Bug Fix,Medium,2025-11-07,2025-11-17,2025-11-20,True,False,36,62.4,84.3,4.0,Angela Aguilar,Finance,Analyst,2022-06-15,3.3,EMP0013,Mumbai
TASK00247,EMP0110,Engineering,Bug Fix,Medium,2025-08-19,2025-08-26,2025-08-27,True,False,21,38.1,67.2,4.0,Mary Richards,Engineering,Tech Lead,2026-04-14,4.1,EMP0004,Hyderabad
TASK00248,EMP0185,Engineering,Documentation,Low,2025-09-03,2025-09-17,2025-09-22,True,False,9,15.0,58.7,2.0,Mrs. Toni Webb,Engineering,Junior Dev,2021-05-01,3.8,EMP0019,Remote
TASK00249,EMP0074,HR,Documentation,High,2026-04-09,2026-04-19,2026-04-23,True,False,12,17.1,71.0,2.0,Sheena Chandler,HR,HR Coordinator,2024-05-03,1.8,EMP0014,Delhi
TASK00250,EMP0127,Support,Testing,High,2025-10-11,2025-10-21,2025-10-23,True,False,40,52.3,98.3,3.0,Timothy Stewart,Support,Support Lead,2022-10-07,2.5,EMP0015,Mumbai
TASK00251,EMP0106,Engineering,Feature Dev,Low,2025-08-24,2025-08-29,,False,False,34,0.0,0.0,,Jennifer Young,Engineering,Senior Dev,2024-12-07,6.5,EMP0019,Mumbai
TASK00252,EMP0091,HR,Code Review,Low,2026-03-02,2026-03-15,2026-03-13,True,True,19,34.2,94.3,2.0,Heather Wright,HR,Recruiter,2022-09-23,11.9,EMP0014,Remote
TASK00253,EMP0123,Sales,Meeting,Low,2026-01-09,2026-01-21,2026-01-22,True,False,27,33.3,83.1,4.0,Collin Weber,Sales,Account Manager,2024-12-22,3.7,EMP0014,Hyderabad
TASK00254,EMP0032,Sales,Meeting,Medium,2025-12-28,2025-12-30,2025-12-29,True,True,27,34.4,74.6,3.0,Olivia Griffin,Sales,Sales Lead,2025-11-28,14.3,EMP0017,Bangalore
TASK00255,EMP0060,Finance,Report,Medium,2026-02-05,2026-02-13,2026-02-11,True,True,7,11.2,78.7,3.0,Phillip Cummings,Finance,Analyst,2025-05-31,10.3,EMP0008,Hyderabad
TASK00256,EMP0164,HR,Report,High,2025-07-05,2025-07-18,2025-07-19,True,False,29,50.4,99.1,3.0,Jennifer Powers,HR,Recruiter,2024-04-02,14.2,EMP0016,Bangalore
TASK00257,EMP0151,Engineering,Testing,Medium,2025-11-05,2025-11-10,2025-11-10,True,True,38,67.6,62.1,1.0,Tony Allen,Engineering,Tech Lead,2025-03-10,14.2,EMP0003,Mumbai
TASK00258,EMP0131,Support,Code Review,Low,2025-11-28,2025-12-09,2025-12-14,True,False,3,2.1,88.0,4.0,Robin Jones,Support,Customer Success,2023-05-11,1.3,EMP0012,Mumbai
TASK00259,EMP0157,HR,Meeting,Medium,2025-06-01,2025-06-08,2025-06-08,True,True,21,15.5,78.7,1.0,James Garza,HR,Recruiter,2023-07-31,7.1,EMP0010,Delhi
TASK00260,EMP0156,HR,Meeting,Medium,2025-10-07,2025-10-12,2025-10-12,True,True,5,5.5,79.9,2.0,Jason Jarvis,HR,HR Manager,2026-01-05,15.0,EMP0018,Delhi
TASK00261,EMP0173,Finance,Code Review,Medium,2026-02-08,2026-02-10,2026-02-09,True,True,15,18.2,71.3,5.0,Jasmine Lewis,Finance,Finance Manager,2022-01-09,1.9,EMP0007,Mumbai
TASK00262,EMP0052,Engineering,Client Call,Low,2025-10-25,2025-11-05,2025-11-03,True,True,23,39.7,77.0,2.0,Patrick Mercer,Engineering,Junior Dev,2021-08-27,2.9,EMP0016,Hyderabad
TASK00263,EMP0073,Support,Meeting,Medium,2025-06-05,2025-06-09,2025-06-08,True,True,8,7.8,65.1,2.0,Courtney Reyes,Support,Customer Success,2023-02-03,12.9,EMP0017,Hyderabad
TASK00264,EMP0111,Sales,Bug Fix,Medium,2026-02-15,2026-03-01,2026-03-01,True,True,11,6.6,90.2,5.0,Alex Carter,Sales,Account Manager,2026-04-03,10.2,EMP0018,Remote
TASK00265,EMP0191,Support,Report,Medium,2025-08-28,2025-09-05,2025-09-06,True,False,11,20.7,76.3,2.0,Tamara Ramirez,Support,Support Lead,2021-06-04,12.3,EMP0018,Bangalore
TASK00266,EMP0178,Support,Testing,Low,2025-09-21,2025-09-23,2025-09-22,True,True,39,62.2,84.8,4.0,Thomas Hernandez,Support,Support Agent,2025-01-27,13.9,EMP0019,Mumbai
TASK00267,EMP0193,Marketing,Meeting,Medium,2025-06-03,2025-06-06,2025-06-05,True,True,17,22.6,76.9,1.0,Patricia Graves,Marketing,Marketing Manager,2026-01-07,12.5,EMP0001,Remote
